collection_url,image_url,image_alt,image_name,image_path,image_size,image_width,image_height,image_format,image_mode,designer,ready_to_wear,menswear,womenswear,season,year,location
https://door11.com/uma-wang-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Uma-Wang-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-006.jpg,,Uma-Wang-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-006.jpg,uma-wang-ready-to-wear-spring-summer-2017-milan-2/Uma-Wang-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-006.jpg,411987,1706,2560,JPEG,RGB,Uma-Wang,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/jil-sander-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Jil-Sander-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,,Jil-Sander-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,jil-sander-ready-to-wear-spring-summer-2017-milan-2/Jil-Sander-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,249709,1706,2560,JPEG,RGB,Jil-Sander,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/diesel-black-gold-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Diesel-Black-Gold-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,,Diesel-Black-Gold-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,diesel-black-gold-menswear-spring-summer-2017-milan-2/Diesel-Black-Gold-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,216324,1706,2560,JPEG,RGB,Diesel-Black-Gold,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/dirk-bikkembergs-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Dirk-Bikkembergs-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-016.jpg,,Dirk-Bikkembergs-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-016.jpg,dirk-bikkembergs-menswear-spring-summer-2017-milan-2/Dirk-Bikkembergs-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-016.jpg,437235,1706,2560,JPEG,RGB,Dirk-Bikkembergs,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/christian-pellizzari-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Christian-Pellizari-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,,Christian-Pellizari-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,christian-pellizzari-menswear-spring-summer-2017-milan-2/Christian-Pellizari-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,297215,1706,2560,JPEG,RGB,Christian-Pellizari,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/vivienne-westwood-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Vivienne-Westwood-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-009.jpg,,Vivienne-Westwood-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-009.jpg,vivienne-westwood-menswear-spring-summer-2017-milan-2/Vivienne-Westwood-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-009.jpg,251803,1706,2560,JPEG,RGB,Vivienne-Westwood,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/byblos-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Byblos-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-004-1.jpg,,Byblos-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-004-1.jpg,byblos-ready-to-wear-spring-summer-2017-milan-2/Byblos-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-004-1.jpg,285810,1706,2560,JPEG,RGB,Byblos,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/antonio-marras-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Antonio-Marras-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-010.jpg,,Antonio-Marras-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-010.jpg,antonio-marras-ready-to-wear-spring-summer-2017-milan-2/Antonio-Marras-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-010.jpg,373960,1706,2560,JPEG,RGB,Antonio-Marras,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/ricostru-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Riconstru-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-010.jpg,,Riconstru-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-010.jpg,ricostru-ready-to-wear-spring-summer-2017-milan-2/Riconstru-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-010.jpg,463931,1706,2560,JPEG,RGB,Riconstru,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/versace-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Versace-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-018.jpg,,Versace-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-018.jpg,versace-ready-to-wear-spring-summer-2017-milan-2/Versace-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-018.jpg,254194,1707,2560,JPEG,RGB,Versace,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/cividini-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Cividini-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-001.jpg,,Cividini-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-001.jpg,cividini-ready-to-wear-spring-summer-2017-milan-2/Cividini-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-001.jpg,398628,1706,2560,JPEG,RGB,Cividini,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/diesel-black-gold-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Diesel-Black-Gold-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-018.jpg,,Diesel-Black-Gold-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-018.jpg,diesel-black-gold-ready-to-wear-spring-summer-2017-milan-2/Diesel-Black-Gold-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-018.jpg,210167,1706,2560,JPEG,RGB,Diesel-Black-Gold,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/dsquared2-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/DSquared2-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-016.jpg,,DSquared2-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-016.jpg,dsquared2-menswear-spring-summer-2017-milan-2/DSquared2-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-016.jpg,575336,1707,2560,JPEG,RGB,DSquared2,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/roberto-cavalli-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Roberto-Cavalli-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-004.jpg,,Roberto-Cavalli-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-004.jpg,roberto-cavalli-ready-to-wear-spring-summer-2017-milan-2/Roberto-Cavalli-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-004.jpg,672005,1706,2560,JPEG,RGB,Roberto-Cavalli,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/ricostru-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Riconstru-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-018.jpg,,Riconstru-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-018.jpg,ricostru-ready-to-wear-spring-summer-2017-milan-2/Riconstru-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-018.jpg,440740,1706,2560,JPEG,RGB,Riconstru,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/ports-1961-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Ports-1961-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,,Ports-1961-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,ports-1961-menswear-spring-summer-2017-milan-2/Ports-1961-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,439361,1706,2560,JPEG,RGB,Ports-1961,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/ports-1961-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Ports-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-020.jpg,,Ports-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-020.jpg,ports-1961-ready-to-wear-spring-summer-2017-milan-2/Ports-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-020.jpg,450767,1706,2560,JPEG,RGB,Ports,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/les-hommes-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Les-Hommes-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-019.jpg,,Les-Hommes-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-019.jpg,les-hommes-menswear-spring-summer-2017-milan-2/Les-Hommes-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-019.jpg,320616,1706,2560,JPEG,RGB,Les-Hommes,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/ports-1961-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Ports-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-008.jpg,,Ports-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-008.jpg,ports-1961-ready-to-wear-spring-summer-2017-milan-2/Ports-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-008.jpg,461832,1706,2560,JPEG,RGB,Ports,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/roberto-cavalli-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Roberto-Cavalli-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,,Roberto-Cavalli-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,roberto-cavalli-ready-to-wear-spring-summer-2017-milan-2/Roberto-Cavalli-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,605961,1706,2560,JPEG,RGB,Roberto-Cavalli,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/dirk-bikkembergs-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Dirk-Bikkembergs-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-010.jpg,,Dirk-Bikkembergs-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-010.jpg,dirk-bikkembergs-menswear-spring-summer-2017-milan-2/Dirk-Bikkembergs-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-010.jpg,302749,1706,2560,JPEG,RGB,Dirk-Bikkembergs,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/jil-sander-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Jil-Sander-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,,Jil-Sander-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,jil-sander-ready-to-wear-spring-summer-2017-milan-2/Jil-Sander-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,214394,1706,2560,JPEG,RGB,Jil-Sander,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/francesco-scognamiglio-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Francesco-Scognamiglio-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-001.jpg,,Francesco-Scognamiglio-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-001.jpg,francesco-scognamiglio-ready-to-wear-spring-summer-2017-milan-2/Francesco-Scognamiglio-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-001.jpg,322828,1706,2560,JPEG,RGB,Francesco-Scognamiglio,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/dolce-gabbana-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Dolce-and-Gabbana-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-007.jpg,,Dolce-and-Gabbana-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-007.jpg,dolce-gabbana-ready-to-wear-spring-summer-2017-milan-2/Dolce-and-Gabbana-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-007.jpg,404961,1706,2560,JPEG,RGB,Dolce-and-Gabbana,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/dolce-gabbana-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Dolce-and-Gabbana-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,,Dolce-and-Gabbana-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,dolce-gabbana-menswear-spring-summer-2017-milan-2/Dolce-and-Gabbana-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,398026,1706,2560,JPEG,RGB,Dolce-and-Gabbana,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/kristina-ti-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Kristina-Ti-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-019.jpg,,Kristina-Ti-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-019.jpg,kristina-ti-ready-to-wear-spring-summer-2017-milan-2/Kristina-Ti-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-019.jpg,350969,1706,2560,JPEG,RGB,Kristina-Ti,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/ports-1961-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Ports-1961-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-014.jpg,,Ports-1961-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-014.jpg,ports-1961-menswear-spring-summer-2017-milan-2/Ports-1961-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-014.jpg,393425,1706,2560,JPEG,RGB,Ports-1961,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/gucci-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Gucci-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-015.jpg,,Gucci-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-015.jpg,gucci-menswear-spring-summer-2017-milan-2/Gucci-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-015.jpg,384770,1706,2560,JPEG,RGB,Gucci,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/gucci-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Gucci-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-003.jpg,,Gucci-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-003.jpg,gucci-menswear-spring-summer-2017-milan-2/Gucci-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-003.jpg,291617,1706,2560,JPEG,RGB,Gucci,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/giamba-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Giamba-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-005.jpg,,Giamba-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-005.jpg,giamba-ready-to-wear-spring-summer-2017-milan-2/Giamba-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-005.jpg,350804,1706,2560,JPEG,RGB,Giamba,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/marni-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Marni-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-001.jpg,,Marni-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-001.jpg,marni-menswear-spring-summer-2017-milan-2/Marni-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-001.jpg,202323,1707,2560,JPEG,RGB,Marni,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/maurizio-pecoraro-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Maurizio-Pecoraro-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-019.jpg,,Maurizio-Pecoraro-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-019.jpg,maurizio-pecoraro-ready-to-wear-spring-summer-2017-milan-2/Maurizio-Pecoraro-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-019.jpg,283325,1706,2560,JPEG,RGB,Maurizio-Pecoraro,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/philipp-plein-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Philipp-Plein-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-007.jpg,,Philipp-Plein-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-007.jpg,philipp-plein-ready-to-wear-spring-summer-2017-milan-2/Philipp-Plein-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-007.jpg,318244,1706,2560,JPEG,RGB,Philipp-Plein,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/missoni-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Missoni-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-013.jpg,,Missoni-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-013.jpg,missoni-menswear-spring-summer-2017-milan-2/Missoni-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-013.jpg,376945,1706,2560,JPEG,RGB,Missoni,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/gucci-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Gucci-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-009.jpg,,Gucci-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-009.jpg,gucci-ready-to-wear-spring-summer-2017-milan-2/Gucci-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-009.jpg,244920,1706,2560,JPEG,RGB,Gucci,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/moto-guo-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Moto-Guo-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-014.jpg,,Moto-Guo-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-014.jpg,moto-guo-menswear-spring-summer-2017-milan-2/Moto-Guo-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-014.jpg,345772,1706,2560,JPEG,RGB,Moto-Guo,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/au-jour-le-jour-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Au-Jour-le-Jour-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,,Au-Jour-le-Jour-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,au-jour-le-jour-ready-to-wear-spring-summer-2017-milan-2/Au-Jour-le-Jour-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-017.jpg,245924,1706,2560,JPEG,RGB,Au-Jour-le-Jour,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/francesco-scognamiglio-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Francesco-Scognamiglio-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-009.jpg,,Francesco-Scognamiglio-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-009.jpg,francesco-scognamiglio-ready-to-wear-spring-summer-2017-milan-2/Francesco-Scognamiglio-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-009.jpg,237173,1706,2560,JPEG,RGB,Francesco-Scognamiglio,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/salvatore-ferragamo-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Salvatore-Ferragamo-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-007.jpg,,Salvatore-Ferragamo-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-007.jpg,salvatore-ferragamo-menswear-spring-summer-2017-milan-2/Salvatore-Ferragamo-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-007.jpg,261421,1706,2560,JPEG,RGB,Salvatore-Ferragamo,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/damir-doma-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Damir-Doma-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-005.jpg,,Damir-Doma-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-005.jpg,damir-doma-menswear-spring-summer-2017-milan-2/Damir-Doma-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-005.jpg,240629,1706,2560,JPEG,RGB,Damir-Doma,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/moto-guo-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Moto-Guo-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-008.jpg,,Moto-Guo-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-008.jpg,moto-guo-menswear-spring-summer-2017-milan-2/Moto-Guo-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-008.jpg,340311,1706,2560,JPEG,RGB,Moto-Guo,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/marcelo-burlon-menswear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/Marcelo-Burlon-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,,Marcelo-Burlon-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,marcelo-burlon-menswear-spring-summer-2017-milan-2/Marcelo-Burlon-Menswear-Spring-Summer-2017-Milan-Fashion-Week-Runway-002.jpg,219633,1706,2560,JPEG,RGB,Marcelo-Burlon,0,1,0,Spring-Summer,2017.0,Milan
https://door11.com/msgm-ready-to-wear-spring-summer-2017-milan-2/,https://media.door11.com/wp-content/uploads/2022/06/MSGM-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-003.jpg,,MSGM-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-003.jpg,msgm-ready-to-wear-spring-summer-2017-milan-2/MSGM-Ready-To-Wear-Spring-Summer-2017-Milan-Fashion-Week-Runway-003.jpg,329876,1706,2560,JPEG,RGB,MSGM,1,0,0,Spring-Summer,2017.0,Milan
https://door11.com/tod-s-men-women-fall-winter-2018-milan-23721/,https://media.door11.com/wp-content/uploads/2021/12/Tods-Ready-To-Wear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0016-466x700.jpg,,Tods-Ready-To-Wear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0016-466x700.jpg,tod-s-men-women-fall-winter-2018-milan-23721/Tods-Ready-To-Wear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0016-466x700.jpg,40638,466,700,JPEG,RGB,Tods,1,0,0,Fall-Winter,2018.0,Milan
https://door11.com/dolce-gabbana-ready-to-wear-fall-winter-2018-milan-24296/,https://media.door11.com/wp-content/uploads/2021/12/Dolce-Gabbana-Ready-To-Wear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0013-466x700.jpg,,Dolce-Gabbana-Ready-To-Wear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0013-466x700.jpg,dolce-gabbana-ready-to-wear-fall-winter-2018-milan-24296/Dolce-Gabbana-Ready-To-Wear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0013-466x700.jpg,66308,466,700,JPEG,RGB,Dolce-Gabbana,1,0,0,Fall-Winter,2018.0,Milan
https://door11.com/represent-menswear-fall-winter-2018-milan-23609/,https://media.door11.com/wp-content/uploads/2021/12/Represent-Menswear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0012-466x700.jpg,,Represent-Menswear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0012-466x700.jpg,represent-menswear-fall-winter-2018-milan-23609/Represent-Menswear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0012-466x700.jpg,41290,466,700,JPEG,RGB,Represent,0,1,0,Fall-Winter,2018.0,Milan
https://door11.com/prada-ready-to-wear-fall-winter-2018-milan-24263/,https://media.door11.com/wp-content/uploads/2021/12/Prada-Ready-To-Wear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0005-466x700.jpg,,Prada-Ready-To-Wear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0005-466x700.jpg,prada-ready-to-wear-fall-winter-2018-milan-24263/Prada-Ready-To-Wear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0005-466x700.jpg,41140,466,700,JPEG,RGB,Prada,1,0,0,Fall-Winter,2018.0,Milan
https://door11.com/pal-zileri-menswear-fall-winter-2018-milan-23606/,https://media.door11.com/wp-content/uploads/2021/12/Pal-Zileri-Menswear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0013-466x700.jpg,,Pal-Zileri-Menswear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0013-466x700.jpg,pal-zileri-menswear-fall-winter-2018-milan-23606/Pal-Zileri-Menswear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0013-466x700.jpg,45157,466,700,JPEG,RGB,Pal-Zileri,0,1,0,Fall-Winter,2018.0,Milan
https://door11.com/versace-menswear-fall-winter-2018-milan-23590/,https://media.door11.com/wp-content/uploads/2021/12/Versace-Menswear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0004-466x700.jpg,,Versace-Menswear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0004-466x700.jpg,versace-menswear-fall-winter-2018-milan-23590/Versace-Menswear-Fall-Winter-2018-Milan-Fashion-Week-Runway-0004-466x700.jpg,58410,466,700,JPEG,RGB,Versace,0,1,0,Fall-Winter,2018.0,Milan
